item_id,eval_type,dataset,human_label,judge_model,run_idx,judge_score
privacy_judge_70,continuous,privacy_judge,3.547169811320755,gpt-4o,0,4.0
privacy_judge_71,continuous,privacy_judge,3.169811320754717,gpt-4o,0,3.0
privacy_judge_72,continuous,privacy_judge,3.5555555555555554,gpt-4o,0,4.0
privacy_judge_73,continuous,privacy_judge,3.7735849056603774,gpt-4o,0,4.0
privacy_judge_74,continuous,privacy_judge,3.9056603773584904,gpt-4o,0,4.0
privacy_judge_75,continuous,privacy_judge,2.69811320754717,gpt-4o,0,3.0
privacy_judge_76,continuous,privacy_judge,1.8148148148148149,gpt-4o,0,1.0
privacy_judge_77,continuous,privacy_judge,3.262295081967213,gpt-4o,0,3.0
privacy_judge_78,continuous,privacy_judge,2.1296296296296298,gpt-4o,0,1.0
privacy_judge_79,continuous,privacy_judge,2.5555555555555554,gpt-4o,0,3.0
privacy_judge_80,continuous,privacy_judge,3.1153846153846154,gpt-4o,0,2.0
privacy_judge_81,continuous,privacy_judge,2.5961538461538463,gpt-4o,0,2.0
privacy_judge_82,continuous,privacy_judge,3.0,gpt-4o,0,3.0
privacy_judge_83,continuous,privacy_judge,2.1346153846153846,gpt-4o,0,2.0
privacy_judge_84,continuous,privacy_judge,2.980769230769231,gpt-4o,0,3.0
privacy_judge_85,continuous,privacy_judge,3.169811320754717,gpt-4o,0,3.0
privacy_judge_86,continuous,privacy_judge,2.759259259259259,gpt-4o,0,2.0
privacy_judge_87,continuous,privacy_judge,2.2264150943396226,gpt-4o,0,3.0
privacy_judge_88,continuous,privacy_judge,3.5636363636363635,gpt-4o,0,3.0
privacy_judge_89,continuous,privacy_judge,1.8870967741935485,gpt-4o,0,1.0
privacy_judge_90,continuous,privacy_judge,1.9807692307692308,gpt-4o,0,1.0
privacy_judge_91,continuous,privacy_judge,2.087719298245614,gpt-4o,0,3.0
privacy_judge_92,continuous,privacy_judge,2.2222222222222223,gpt-4o,0,2.0
privacy_judge_93,continuous,privacy_judge,3.0185185185185186,gpt-4o,0,3.0
privacy_judge_94,continuous,privacy_judge,3.150943396226415,gpt-4o,0,3.0
privacy_judge_95,continuous,privacy_judge,3.056603773584906,gpt-4o,0,3.0
privacy_judge_96,continuous,privacy_judge,1.4727272727272727,gpt-4o,0,2.0
privacy_judge_97,continuous,privacy_judge,2.9074074074074074,gpt-4o,0,2.0
privacy_judge_98,continuous,privacy_judge,4.115384615384615,gpt-4o,0,4.0
privacy_judge_99,continuous,privacy_judge,1.5660377358490567,gpt-4o,0,1.0
privacy_judge_100,continuous,privacy_judge,1.4444444444444444,gpt-4o,0,1.0
privacy_judge_101,continuous,privacy_judge,1.588235294117647,gpt-4o,0,2.0
privacy_judge_102,continuous,privacy_judge,1.6181818181818182,gpt-4o,0,1.0
privacy_judge_103,continuous,privacy_judge,1.8,gpt-4o,0,2.0
privacy_judge_104,continuous,privacy_judge,1.375,gpt-4o,0,1.0
privacy_judge_105,continuous,privacy_judge,1.4528301886792452,gpt-4o,0,1.0
privacy_judge_106,continuous,privacy_judge,1.3773584905660377,gpt-4o,0,1.0
privacy_judge_107,continuous,privacy_judge,1.368421052631579,gpt-4o,0,1.0
privacy_judge_108,continuous,privacy_judge,2.018867924528302,gpt-4o,0,3.0
privacy_judge_109,continuous,privacy_judge,1.25,gpt-4o,0,1.0
privacy_judge_110,continuous,privacy_judge,1.4259259259259258,gpt-4o,0,1.0
privacy_judge_111,continuous,privacy_judge,1.588235294117647,gpt-4o,0,1.0
privacy_judge_112,continuous,privacy_judge,1.037037037037037,gpt-4o,0,1.0
privacy_judge_113,continuous,privacy_judge,1.1132075471698113,gpt-4o,0,1.0
privacy_judge_114,continuous,privacy_judge,1.4074074074074074,gpt-4o,0,1.0
privacy_judge_115,continuous,privacy_judge,1.0925925925925926,gpt-4o,0,1.0
privacy_judge_116,continuous,privacy_judge,1.3137254901960784,gpt-4o,0,1.0
privacy_judge_117,continuous,privacy_judge,1.4363636363636363,gpt-4o,0,1.0
privacy_judge_118,continuous,privacy_judge,1.320754716981132,gpt-4o,0,1.0
privacy_judge_119,continuous,privacy_judge,1.2115384615384615,gpt-4o,0,1.0
privacy_judge_120,continuous,privacy_judge,1.7592592592592593,gpt-4o,0,2.0
privacy_judge_121,continuous,privacy_judge,1.2592592592592593,gpt-4o,0,1.0
privacy_judge_122,continuous,privacy_judge,1.537313432835821,gpt-4o,0,2.0
privacy_judge_123,continuous,privacy_judge,1.5849056603773586,gpt-4o,0,1.0
privacy_judge_124,continuous,privacy_judge,1.6923076923076923,gpt-4o,0,1.0
privacy_judge_125,continuous,privacy_judge,1.1153846153846154,gpt-4o,0,1.0
privacy_judge_126,continuous,privacy_judge,1.0943396226415094,gpt-4o,0,1.0
privacy_judge_127,continuous,privacy_judge,1.2,gpt-4o,0,1.0
privacy_judge_128,continuous,privacy_judge,1.4545454545454546,gpt-4o,0,1.0
privacy_judge_129,continuous,privacy_judge,2.30188679245283,gpt-4o,0,1.0
privacy_judge_130,continuous,privacy_judge,1.0576923076923077,gpt-4o,0,1.0
privacy_judge_131,continuous,privacy_judge,2.0754716981132075,gpt-4o,0,1.0
privacy_judge_132,continuous,privacy_judge,1.375,gpt-4o,0,1.0
privacy_judge_133,continuous,privacy_judge,2.188679245283019,gpt-4o,0,1.0
privacy_judge_134,continuous,privacy_judge,1.9814814814814814,gpt-4o,0,1.0
privacy_judge_135,continuous,privacy_judge,1.7884615384615385,gpt-4o,0,1.0
privacy_judge_136,continuous,privacy_judge,1.9814814814814814,gpt-4o,0,1.0
privacy_judge_137,continuous,privacy_judge,1.5849056603773586,gpt-4o,0,1.0
privacy_judge_138,continuous,privacy_judge,1.3148148148148149,gpt-4o,0,1.0
privacy_judge_139,continuous,privacy_judge,2.2745098039215685,gpt-4o,0,1.0
privacy_judge_140,continuous,privacy_judge,2.169811320754717,gpt-4o,0,1.0
privacy_judge_141,continuous,privacy_judge,1.3333333333333333,gpt-4o,0,1.0
privacy_judge_142,continuous,privacy_judge,1.152542372881356,gpt-4o,0,1.0
privacy_judge_143,continuous,privacy_judge,2.1923076923076925,gpt-4o,0,1.0
privacy_judge_144,continuous,privacy_judge,1.25,gpt-4o,0,1.0
privacy_judge_145,continuous,privacy_judge,1.3888888888888888,gpt-4o,0,1.0
privacy_judge_146,continuous,privacy_judge,1.1666666666666667,gpt-4o,0,1.0
privacy_judge_147,continuous,privacy_judge,1.3928571428571428,gpt-4o,0,1.0
privacy_judge_148,continuous,privacy_judge,2.5283018867924527,gpt-4o,0,1.0
privacy_judge_149,continuous,privacy_judge,1.1764705882352942,gpt-4o,0,1.0
privacy_judge_150,continuous,privacy_judge,1.4615384615384615,gpt-4o,0,2.0
privacy_judge_151,continuous,privacy_judge,2.0576923076923075,gpt-4o,0,2.0
privacy_judge_152,continuous,privacy_judge,1.6037735849056605,gpt-4o,0,1.0
privacy_judge_153,continuous,privacy_judge,1.7037037037037037,gpt-4o,0,2.0
privacy_judge_154,continuous,privacy_judge,1.4074074074074074,gpt-4o,0,1.0
privacy_judge_155,continuous,privacy_judge,2.0,gpt-4o,0,1.0
privacy_judge_156,continuous,privacy_judge,1.7777777777777777,gpt-4o,0,1.0
privacy_judge_157,continuous,privacy_judge,1.4642857142857142,gpt-4o,0,1.0
privacy_judge_158,continuous,privacy_judge,1.6538461538461537,gpt-4o,0,1.0
privacy_judge_159,continuous,privacy_judge,2.4,gpt-4o,0,2.0
privacy_judge_160,continuous,privacy_judge,1.8928571428571428,gpt-4o,0,2.0
privacy_judge_161,continuous,privacy_judge,1.2641509433962264,gpt-4o,0,1.0
privacy_judge_162,continuous,privacy_judge,2.056603773584906,gpt-4o,0,1.0
privacy_judge_163,continuous,privacy_judge,1.2037037037037037,gpt-4o,0,1.0
privacy_judge_164,continuous,privacy_judge,1.9615384615384615,gpt-4o,0,1.0
privacy_judge_165,continuous,privacy_judge,1.4423076923076923,gpt-4o,0,1.0
privacy_judge_166,continuous,privacy_judge,2.3529411764705883,gpt-4o,0,2.0
privacy_judge_167,continuous,privacy_judge,2.037037037037037,gpt-4o,0,2.0
privacy_judge_168,continuous,privacy_judge,2.1451612903225805,gpt-4o,0,2.0
privacy_judge_169,continuous,privacy_judge,1.6538461538461537,gpt-4o,0,1.0
privacy_judge_170,continuous,privacy_judge,1.5,gpt-4o,0,1.0
privacy_judge_171,continuous,privacy_judge,1.8867924528301887,gpt-4o,0,2.0
privacy_judge_172,continuous,privacy_judge,1.6037735849056605,gpt-4o,0,1.0
privacy_judge_173,continuous,privacy_judge,1.38,gpt-4o,0,1.0
privacy_judge_174,continuous,privacy_judge,1.7818181818181817,gpt-4o,0,1.0
privacy_judge_175,continuous,privacy_judge,2.690909090909091,gpt-4o,0,3.0
privacy_judge_176,continuous,privacy_judge,3.69811320754717,gpt-4o,0,3.0
privacy_judge_177,continuous,privacy_judge,1.4230769230769231,gpt-4o,0,1.0
privacy_judge_178,continuous,privacy_judge,1.6666666666666667,gpt-4o,0,2.0
privacy_judge_179,continuous,privacy_judge,3.018867924528302,gpt-4o,0,3.0
privacy_judge_180,continuous,privacy_judge,2.814814814814815,gpt-4o,0,3.0
privacy_judge_181,continuous,privacy_judge,2.5555555555555554,gpt-4o,0,2.0
privacy_judge_182,continuous,privacy_judge,3.5686274509803924,gpt-4o,0,3.0
privacy_judge_183,continuous,privacy_judge,3.725806451612903,gpt-4o,0,4.0
privacy_judge_184,continuous,privacy_judge,2.6129032258064515,gpt-4o,0,3.0
privacy_judge_185,continuous,privacy_judge,3.6984126984126986,gpt-4o,0,3.0
privacy_judge_186,continuous,privacy_judge,3.0,gpt-4o,0,3.0
privacy_judge_187,continuous,privacy_judge,3.3454545454545452,gpt-4o,0,5.0
privacy_judge_188,continuous,privacy_judge,3.8867924528301887,gpt-4o,0,4.0
privacy_judge_189,continuous,privacy_judge,3.803921568627451,gpt-4o,0,3.0
privacy_judge_190,continuous,privacy_judge,2.803921568627451,gpt-4o,0,3.0
privacy_judge_191,continuous,privacy_judge,3.6538461538461537,gpt-4o,0,4.0
privacy_judge_192,continuous,privacy_judge,3.3653846153846154,gpt-4o,0,3.0
privacy_judge_193,continuous,privacy_judge,4.2,gpt-4o,0,4.0
privacy_judge_194,continuous,privacy_judge,3.074074074074074,gpt-4o,0,3.0
privacy_judge_195,continuous,privacy_judge,4.264150943396227,gpt-4o,0,5.0
privacy_judge_196,continuous,privacy_judge,4.320754716981132,gpt-4o,0,4.0
privacy_judge_197,continuous,privacy_judge,3.0961538461538463,gpt-4o,0,3.0
privacy_judge_198,continuous,privacy_judge,4.277777777777778,gpt-4o,0,4.0
privacy_judge_199,continuous,privacy_judge,3.0185185185185186,gpt-4o,0,3.0
privacy_judge_200,continuous,privacy_judge,2.5714285714285716,gpt-4o,0,3.0
privacy_judge_201,continuous,privacy_judge,2.7735849056603774,gpt-4o,0,3.0
privacy_judge_202,continuous,privacy_judge,2.6481481481481484,gpt-4o,0,2.0
privacy_judge_203,continuous,privacy_judge,2.980769230769231,gpt-4o,0,3.0
privacy_judge_204,continuous,privacy_judge,3.3870967741935485,gpt-4o,0,4.0
privacy_judge_205,continuous,privacy_judge,2.509433962264151,gpt-4o,0,3.0
privacy_judge_206,continuous,privacy_judge,3.4107142857142856,gpt-4o,0,3.0
privacy_judge_207,continuous,privacy_judge,1.8181818181818181,gpt-4o,0,2.0
privacy_judge_208,continuous,privacy_judge,2.6226415094339623,gpt-4o,0,3.0
privacy_judge_209,continuous,privacy_judge,3.0555555555555554,gpt-4o,0,3.0
privacy_judge_210,continuous,privacy_judge,2.7735849056603774,gpt-4o,0,3.0
privacy_judge_211,continuous,privacy_judge,3.1153846153846154,gpt-4o,0,3.0
privacy_judge_212,continuous,privacy_judge,3.4,gpt-4o,0,4.0
privacy_judge_213,continuous,privacy_judge,3.150943396226415,gpt-4o,0,3.0
privacy_judge_214,continuous,privacy_judge,2.358490566037736,gpt-4o,0,2.0
privacy_judge_215,continuous,privacy_judge,2.2545454545454544,gpt-4o,0,3.0
privacy_judge_216,continuous,privacy_judge,2.9622641509433962,gpt-4o,0,3.0
privacy_judge_217,continuous,privacy_judge,3.9272727272727272,gpt-4o,0,4.0
privacy_judge_218,continuous,privacy_judge,3.0754716981132075,gpt-4o,0,3.0
privacy_judge_219,continuous,privacy_judge,2.826923076923077,gpt-4o,0,3.0
privacy_judge_220,continuous,privacy_judge,2.4363636363636365,gpt-4o,0,2.0
privacy_judge_221,continuous,privacy_judge,2.7169811320754715,gpt-4o,0,2.0
privacy_judge_222,continuous,privacy_judge,3.1454545454545455,gpt-4o,0,3.0
privacy_judge_223,continuous,privacy_judge,4.053571428571429,gpt-4o,0,4.0
privacy_judge_224,continuous,privacy_judge,2.150943396226415,gpt-4o,0,3.0
privacy_judge_225,continuous,privacy_judge,4.0,gpt-4o,0,4.0
privacy_judge_226,continuous,privacy_judge,2.0961538461538463,gpt-4o,0,1.0
privacy_judge_227,continuous,privacy_judge,3.2264150943396226,gpt-4o,0,3.0
privacy_judge_228,continuous,privacy_judge,3.2962962962962963,gpt-4o,0,4.0
privacy_judge_229,continuous,privacy_judge,1.2142857142857142,gpt-4o,0,1.0
privacy_judge_230,continuous,privacy_judge,2.2333333333333334,gpt-4o,0,1.0
privacy_judge_231,continuous,privacy_judge,4.581818181818182,gpt-4o,0,5.0
privacy_judge_232,continuous,privacy_judge,3.4444444444444446,gpt-4o,0,5.0
privacy_judge_233,continuous,privacy_judge,2.0377358490566038,gpt-4o,0,1.0
privacy_judge_234,continuous,privacy_judge,1.8679245283018868,gpt-4o,0,2.0
privacy_judge_235,continuous,privacy_judge,3.576923076923077,gpt-4o,0,4.0
privacy_judge_236,continuous,privacy_judge,1.6037735849056605,gpt-4o,0,1.0
privacy_judge_237,continuous,privacy_judge,1.5471698113207548,gpt-4o,0,1.0
privacy_judge_238,continuous,privacy_judge,2.259259259259259,gpt-4o,0,1.0
privacy_judge_239,continuous,privacy_judge,2.7454545454545456,gpt-4o,0,3.0
privacy_judge_240,continuous,privacy_judge,3.262295081967213,gpt-4o,0,4.0
privacy_judge_241,continuous,privacy_judge,2.5555555555555554,gpt-4o,0,3.0
privacy_judge_242,continuous,privacy_judge,1.8461538461538463,gpt-4o,0,1.0
privacy_judge_243,continuous,privacy_judge,4.111111111111111,gpt-4o,0,3.0
privacy_judge_244,continuous,privacy_judge,2.890909090909091,gpt-4o,0,2.0
privacy_judge_245,continuous,privacy_judge,3.2,gpt-4o,0,4.0
privacy_judge_246,continuous,privacy_judge,1.7169811320754718,gpt-4o,0,1.0
privacy_judge_247,continuous,privacy_judge,1.3461538461538463,gpt-4o,0,1.0
privacy_judge_248,continuous,privacy_judge,2.8867924528301887,gpt-4o,0,3.0
privacy_judge_249,continuous,privacy_judge,2.462962962962963,gpt-4o,0,3.0
privacy_judge_0,continuous,privacy_judge,1.150943396226415,gpt-4.1,0,1.0
privacy_judge_1,continuous,privacy_judge,1.0727272727272728,gpt-4.1,0,1.0
privacy_judge_2,continuous,privacy_judge,2.4909090909090907,gpt-4.1,0,2.0
privacy_judge_3,continuous,privacy_judge,2.2745098039215685,gpt-4.1,0,1.0
privacy_judge_4,continuous,privacy_judge,1.492537313432836,gpt-4.1,0,1.0
privacy_judge_5,continuous,privacy_judge,2.185185185185185,gpt-4.1,0,1.0
privacy_judge_6,continuous,privacy_judge,2.814814814814815,gpt-4.1,0,3.0
privacy_judge_7,continuous,privacy_judge,2.4705882352941178,gpt-4.1,0,1.0
privacy_judge_8,continuous,privacy_judge,3.2264150943396226,gpt-4.1,0,3.0
privacy_judge_9,continuous,privacy_judge,1.6538461538461537,gpt-4.1,0,1.0
privacy_judge_10,continuous,privacy_judge,2.259259259259259,gpt-4.1,0,1.0
privacy_judge_11,continuous,privacy_judge,3.0357142857142856,gpt-4.1,0,3.0
privacy_judge_12,continuous,privacy_judge,1.7678571428571428,gpt-4.1,0,1.0
privacy_judge_13,continuous,privacy_judge,1.4814814814814814,gpt-4.1,0,1.0
privacy_judge_14,continuous,privacy_judge,1.56,gpt-4.1,0,1.0
privacy_judge_15,continuous,privacy_judge,1.9056603773584906,gpt-4.1,0,1.0
privacy_judge_16,continuous,privacy_judge,2.259259259259259,gpt-4.1,0,1.0
privacy_judge_17,continuous,privacy_judge,1.509433962264151,gpt-4.1,0,1.0
privacy_judge_18,continuous,privacy_judge,1.8113207547169812,gpt-4.1,0,1.0
privacy_judge_19,continuous,privacy_judge,1.8269230769230769,gpt-4.1,0,2.0
privacy_judge_20,continuous,privacy_judge,2.7547169811320753,gpt-4.1,0,2.0
privacy_judge_21,continuous,privacy_judge,1.88135593220339,gpt-4.1,0,1.0
privacy_judge_22,continuous,privacy_judge,2.1272727272727274,gpt-4.1,0,1.0
privacy_judge_23,continuous,privacy_judge,2.6037735849056602,gpt-4.1,0,2.0
privacy_judge_24,continuous,privacy_judge,1.7777777777777777,gpt-4.1,0,1.0
privacy_judge_25,continuous,privacy_judge,1.6666666666666667,gpt-4.1,0,1.0
privacy_judge_26,continuous,privacy_judge,3.576923076923077,gpt-4.1,0,3.0
privacy_judge_27,continuous,privacy_judge,2.9074074074074074,gpt-4.1,0,3.0
privacy_judge_28,continuous,privacy_judge,3.849056603773585,gpt-4.1,0,5.0
privacy_judge_29,continuous,privacy_judge,2.69811320754717,gpt-4.1,0,2.0
privacy_judge_30,continuous,privacy_judge,3.5925925925925926,gpt-4.1,0,4.0
privacy_judge_31,continuous,privacy_judge,1.6727272727272726,gpt-4.1,0,1.0
privacy_judge_32,continuous,privacy_judge,2.2363636363636363,gpt-4.1,0,1.0
privacy_judge_33,continuous,privacy_judge,2.111111111111111,gpt-4.1,0,1.0
privacy_judge_34,continuous,privacy_judge,2.2452830188679247,gpt-4.1,0,2.0
privacy_judge_35,continuous,privacy_judge,2.9056603773584904,gpt-4.1,0,3.0
privacy_judge_36,continuous,privacy_judge,1.5740740740740742,gpt-4.1,0,1.0
privacy_judge_37,continuous,privacy_judge,3.660377358490566,gpt-4.1,0,4.0
privacy_judge_38,continuous,privacy_judge,2.719298245614035,gpt-4.1,0,2.0
privacy_judge_39,continuous,privacy_judge,1.1111111111111112,gpt-4.1,0,1.0
privacy_judge_40,continuous,privacy_judge,1.509090909090909,gpt-4.1,0,1.0
privacy_judge_41,continuous,privacy_judge,2.6037735849056602,gpt-4.1,0,1.0
privacy_judge_42,continuous,privacy_judge,3.5396825396825395,gpt-4.1,0,3.0
privacy_judge_43,continuous,privacy_judge,1.3962264150943395,gpt-4.1,0,1.0
privacy_judge_44,continuous,privacy_judge,1.709090909090909,gpt-4.1,0,1.0
privacy_judge_45,continuous,privacy_judge,2.981132075471698,gpt-4.1,0,3.0
privacy_judge_46,continuous,privacy_judge,3.462962962962963,gpt-4.1,0,3.0
privacy_judge_47,continuous,privacy_judge,2.7169811320754715,gpt-4.1,0,3.0
privacy_judge_48,continuous,privacy_judge,1.9259259259259258,gpt-4.1,0,1.0
privacy_judge_49,continuous,privacy_judge,2.7358490566037736,gpt-4.1,0,3.0
privacy_judge_50,continuous,privacy_judge,2.296875,gpt-4.1,0,3.0
privacy_judge_51,continuous,privacy_judge,2.0576923076923075,gpt-4.1,0,3.0
privacy_judge_52,continuous,privacy_judge,2.305084745762712,gpt-4.1,0,3.0
privacy_judge_53,continuous,privacy_judge,3.5090909090909093,gpt-4.1,0,3.0
privacy_judge_54,continuous,privacy_judge,3.1296296296296298,gpt-4.1,0,3.0
privacy_judge_55,continuous,privacy_judge,3.1343283582089554,gpt-4.1,0,3.0
privacy_judge_56,continuous,privacy_judge,3.1320754716981134,gpt-4.1,0,3.0
privacy_judge_57,continuous,privacy_judge,2.5,gpt-4.1,0,3.0
privacy_judge_58,continuous,privacy_judge,3.14,gpt-4.1,0,3.0
privacy_judge_59,continuous,privacy_judge,3.5185185185185186,gpt-4.1,0,5.0
privacy_judge_60,continuous,privacy_judge,3.5283018867924527,gpt-4.1,0,4.0
privacy_judge_61,continuous,privacy_judge,3.96,gpt-4.1,0,5.0
privacy_judge_62,continuous,privacy_judge,2.769230769230769,gpt-4.1,0,3.0
privacy_judge_63,continuous,privacy_judge,3.452830188679245,gpt-4.1,0,4.0
privacy_judge_64,continuous,privacy_judge,3.642857142857143,gpt-4.1,0,3.0
privacy_judge_65,continuous,privacy_judge,3.7884615384615383,gpt-4.1,0,4.0
privacy_judge_66,continuous,privacy_judge,3.215686274509804,gpt-4.1,0,3.0
privacy_judge_67,continuous,privacy_judge,3.3846153846153846,gpt-4.1,0,4.0
privacy_judge_68,continuous,privacy_judge,3.037037037037037,gpt-4.1,0,3.0
privacy_judge_69,continuous,privacy_judge,2.5454545454545454,gpt-4.1,0,3.0
privacy_judge_70,continuous,privacy_judge,3.547169811320755,gpt-4.1,0,4.0
privacy_judge_71,continuous,privacy_judge,3.169811320754717,gpt-4.1,0,3.0
privacy_judge_72,continuous,privacy_judge,3.5555555555555554,gpt-4.1,0,4.0
privacy_judge_73,continuous,privacy_judge,3.7735849056603774,gpt-4.1,0,4.0
privacy_judge_74,continuous,privacy_judge,3.9056603773584904,gpt-4.1,0,4.0
privacy_judge_75,continuous,privacy_judge,2.69811320754717,gpt-4.1,0,3.0
privacy_judge_76,continuous,privacy_judge,1.8148148148148149,gpt-4.1,0,1.0
privacy_judge_77,continuous,privacy_judge,3.262295081967213,gpt-4.1,0,3.0
privacy_judge_78,continuous,privacy_judge,2.1296296296296298,gpt-4.1,0,1.0
privacy_judge_79,continuous,privacy_judge,2.5555555555555554,gpt-4.1,0,3.0
privacy_judge_80,continuous,privacy_judge,3.1153846153846154,gpt-4.1,0,3.0
privacy_judge_81,continuous,privacy_judge,2.5961538461538463,gpt-4.1,0,2.0
privacy_judge_82,continuous,privacy_judge,3.0,gpt-4.1,0,3.0
privacy_judge_83,continuous,privacy_judge,2.1346153846153846,gpt-4.1,0,1.0
privacy_judge_84,continuous,privacy_judge,2.980769230769231,gpt-4.1,0,3.0
privacy_judge_85,continuous,privacy_judge,3.169811320754717,gpt-4.1,0,3.0
privacy_judge_86,continuous,privacy_judge,2.759259259259259,gpt-4.1,0,2.0
privacy_judge_87,continuous,privacy_judge,2.2264150943396226,gpt-4.1,0,3.0
privacy_judge_88,continuous,privacy_judge,3.5636363636363635,gpt-4.1,0,4.0
privacy_judge_89,continuous,privacy_judge,1.8870967741935485,gpt-4.1,0,1.0
privacy_judge_90,continuous,privacy_judge,1.9807692307692308,gpt-4.1,0,1.0
privacy_judge_91,continuous,privacy_judge,2.087719298245614,gpt-4.1,0,3.0
privacy_judge_92,continuous,privacy_judge,2.2222222222222223,gpt-4.1,0,2.0
privacy_judge_93,continuous,privacy_judge,3.0185185185185186,gpt-4.1,0,3.0
privacy_judge_94,continuous,privacy_judge,3.150943396226415,gpt-4.1,0,3.0
privacy_judge_95,continuous,privacy_judge,3.056603773584906,gpt-4.1,0,3.0
privacy_judge_96,continuous,privacy_judge,1.4727272727272727,gpt-4.1,0,2.0
privacy_judge_97,continuous,privacy_judge,2.9074074074074074,gpt-4.1,0,2.0
privacy_judge_98,continuous,privacy_judge,4.115384615384615,gpt-4.1,0,5.0
privacy_judge_99,continuous,privacy_judge,1.5660377358490567,gpt-4.1,0,1.0
privacy_judge_100,continuous,privacy_judge,1.4444444444444444,gpt-4.1,0,1.0
privacy_judge_101,continuous,privacy_judge,1.588235294117647,gpt-4.1,0,2.0
privacy_judge_102,continuous,privacy_judge,1.6181818181818182,gpt-4.1,0,1.0
privacy_judge_103,continuous,privacy_judge,1.8,gpt-4.1,0,2.0
privacy_judge_104,continuous,privacy_judge,1.375,gpt-4.1,0,1.0
privacy_judge_105,continuous,privacy_judge,1.4528301886792452,gpt-4.1,0,1.0
privacy_judge_106,continuous,privacy_judge,1.3773584905660377,gpt-4.1,0,1.0
privacy_judge_107,continuous,privacy_judge,1.368421052631579,gpt-4.1,0,1.0
privacy_judge_108,continuous,privacy_judge,2.018867924528302,gpt-4.1,0,2.0
privacy_judge_109,continuous,privacy_judge,1.25,gpt-4.1,0,1.0
privacy_judge_110,continuous,privacy_judge,1.4259259259259258,gpt-4.1,0,1.0
privacy_judge_111,continuous,privacy_judge,1.588235294117647,gpt-4.1,0,1.0
privacy_judge_112,continuous,privacy_judge,1.037037037037037,gpt-4.1,0,1.0
privacy_judge_113,continuous,privacy_judge,1.1132075471698113,gpt-4.1,0,1.0
privacy_judge_114,continuous,privacy_judge,1.4074074074074074,gpt-4.1,0,1.0
privacy_judge_115,continuous,privacy_judge,1.0925925925925926,gpt-4.1,0,1.0
privacy_judge_116,continuous,privacy_judge,1.3137254901960784,gpt-4.1,0,1.0
privacy_judge_117,continuous,privacy_judge,1.4363636363636363,gpt-4.1,0,1.0
privacy_judge_118,continuous,privacy_judge,1.320754716981132,gpt-4.1,0,1.0
privacy_judge_119,continuous,privacy_judge,1.2115384615384615,gpt-4.1,0,1.0
privacy_judge_120,continuous,privacy_judge,1.7592592592592593,gpt-4.1,0,2.0
privacy_judge_121,continuous,privacy_judge,1.2592592592592593,gpt-4.1,0,1.0
privacy_judge_122,continuous,privacy_judge,1.537313432835821,gpt-4.1,0,2.0
privacy_judge_123,continuous,privacy_judge,1.5849056603773586,gpt-4.1,0,1.0
privacy_judge_124,continuous,privacy_judge,1.6923076923076923,gpt-4.1,0,1.0
privacy_judge_125,continuous,privacy_judge,1.1153846153846154,gpt-4.1,0,1.0
privacy_judge_126,continuous,privacy_judge,1.0943396226415094,gpt-4.1,0,1.0
privacy_judge_127,continuous,privacy_judge,1.2,gpt-4.1,0,1.0
privacy_judge_128,continuous,privacy_judge,1.4545454545454546,gpt-4.1,0,1.0
privacy_judge_129,continuous,privacy_judge,2.30188679245283,gpt-4.1,0,1.0
privacy_judge_130,continuous,privacy_judge,1.0576923076923077,gpt-4.1,0,1.0
privacy_judge_131,continuous,privacy_judge,2.0754716981132075,gpt-4.1,0,1.0
privacy_judge_132,continuous,privacy_judge,1.375,gpt-4.1,0,1.0
privacy_judge_133,continuous,privacy_judge,2.188679245283019,gpt-4.1,0,1.0
privacy_judge_134,continuous,privacy_judge,1.9814814814814814,gpt-4.1,0,1.0
privacy_judge_135,continuous,privacy_judge,1.7884615384615385,gpt-4.1,0,1.0
privacy_judge_136,continuous,privacy_judge,1.9814814814814814,gpt-4.1,0,1.0
privacy_judge_137,continuous,privacy_judge,1.5849056603773586,gpt-4.1,0,1.0
privacy_judge_138,continuous,privacy_judge,1.3148148148148149,gpt-4.1,0,1.0
privacy_judge_139,continuous,privacy_judge,2.2745098039215685,gpt-4.1,0,1.0
privacy_judge_140,continuous,privacy_judge,2.169811320754717,gpt-4.1,0,1.0
privacy_judge_141,continuous,privacy_judge,1.3333333333333333,gpt-4.1,0,1.0
privacy_judge_142,continuous,privacy_judge,1.152542372881356,gpt-4.1,0,1.0
privacy_judge_143,continuous,privacy_judge,2.1923076923076925,gpt-4.1,0,1.0
privacy_judge_144,continuous,privacy_judge,1.25,gpt-4.1,0,1.0
privacy_judge_145,continuous,privacy_judge,1.3888888888888888,gpt-4.1,0,1.0
privacy_judge_146,continuous,privacy_judge,1.1666666666666667,gpt-4.1,0,1.0
privacy_judge_147,continuous,privacy_judge,1.3928571428571428,gpt-4.1,0,1.0
privacy_judge_148,continuous,privacy_judge,2.5283018867924527,gpt-4.1,0,1.0
privacy_judge_149,continuous,privacy_judge,1.1764705882352942,gpt-4.1,0,1.0
privacy_judge_150,continuous,privacy_judge,1.4615384615384615,gpt-4.1,0,2.0
privacy_judge_151,continuous,privacy_judge,2.0576923076923075,gpt-4.1,0,2.0
privacy_judge_152,continuous,privacy_judge,1.6037735849056605,gpt-4.1,0,1.0
privacy_judge_153,continuous,privacy_judge,1.7037037037037037,gpt-4.1,0,1.0
